0,55409.96968663444,1701.012711528124,54588.56829154138,29294.245083972746,
1,57347.418015904535,215576.54206771054,54323.098463368304,60503.34198119536,
2,56963.86422275666,273051.61270622874,54008.38348855328,80095.1049695965,
3,56949.45591666976,432350.3675118541,53695.16015653185,86930.72084699346,
4,56673.35550967117,337704.0811864871,53508.83925125949,128734.71026770191,
5,56437.52521963657,511721.1793866666,53273.87600203433,171606.80005384504,
6,56307.15926327318,1161152.4284641866,53092.98886183465,226263.52308217774,
7,56212.98279786532,721442.3732549344,52935.95293771435,261271.96322670547,
8,55971.519106297455,583659.0576683271,52803.105058766014,298239.0526757295,
9,55821.16424786056,575009.8206929689,52654.68079593346,372704.7115646724,
10,55735.58170095351,585586.0918476398,52529.228607152254,421932.0511384832,
11,55750.639004151206,1564997.0979306947,52407.28110147095,502968.6225662102,
12,55355.588695742634,1003500.9808807707,52322.51531086022,512381.37028331147,
13,55194.232839808654,856925.2537927115,52236.16926379566,543130.2106382572,
14,55122.03425051653,1093801.0495651148,52154.01728163175,542399.5499935604,
15,54997.55150976651,1223538.142051923,52050.33915458535,586119.7319064125,
16,55036.94840685881,1619866.2811942622,51961.20581540541,646919.7661767361,
17,54714.580976975056,924412.8056910612,51854.073543058585,636751.0946816817,
18,54700.901398458285,998217.1124086878,51786.7329891077,677865.91897028,
19,54579.53175009307,1249872.8434356987,51719.6875028367,689687.8213614178,
20,54413.11856188323,896168.2203449678,51662.88773237009,768458.8141623694,
21,54333.01434230349,992989.2195912207,51621.761525392554,789250.9696255343,
22,54268.6836949182,964329.7554382471,51539.72108650167,810961.578352127,
23,54153.43201257143,2026039.5911243374,51475.10272564684,836719.1945133124,
24,54220.66041846192,1271183.785815629,51417.65211579341,872311.9554771985,
25,53960.86025565769,1054074.004279627,51351.348846369234,871879.4194169948,
26,53906.348211785706,1374790.5932400473,51296.81627156583,848963.4851583322,
27,53834.08065297095,1067443.7838450184,51246.24692876231,869100.5132577842,
28,53798.96405119339,1615179.3098139532,51196.93347824406,876785.0639309078,
29,53822.83442250046,1991102.5034944075,51146.59974675579,859399.6884552012,
30,53641.57633776945,1316006.9492654195,51099.34846896037,847085.5058137743,
31,53550.76970790686,1045227.2044358217,51043.36894686072,781359.9198622368,
32,53613.7126080789,1629504.201321339,50972.5603972398,861045.3671608402,
33,53393.18900181194,1940134.9193491559,50937.56274316807,794468.0750851857,
34,53450.49581031228,1565735.4942216035,50906.57893294639,812054.143581448,
35,53267.79862145122,1849644.676692119,50869.04465543202,844593.3167924414,
36,53252.02850940442,1135999.933043799,50821.03292409718,782528.69208608,
37,53195.6016554926,1022218.6092938174,50783.50890695354,797601.676489586,
38,53151.113410072125,1913614.1068836432,50731.01063361216,839822.786999914,
39,53240.469677234076,1135062.0874619258,50686.13034011556,854057.6862508428,
40,53057.59239819909,1061275.716722609,50643.7049856471,876868.1578290714,
41,53062.68454489768,2247371.7895172257,50601.385448713925,913055.9110557401,
42,53066.07931321661,1045317.2172129012,50556.58411890614,902547.7035250936,
43,53007.58880934134,1350174.7224940034,50521.070626531706,861715.5361967537,
44,52908.95574811034,1581273.0202849836,50496.45239527712,869999.8991113482,
45,52896.52935632096,1226914.6660307862,50458.54319099689,807338.2280457651,
46,52726.933979593574,1286249.4769325661,50422.683614113856,790160.6571966481,
47,52720.033555477414,1326466.4331691011,50387.19742380132,731191.0023020672,
48,52701.487653008124,1643543.4554397573,50343.289635542125,727218.9253862258,
49,52651.30233003564,1661660.8649291294,50311.99590102268,722900.172071808,
50,52692.54092840472,1484126.2272183278,50289.22998684279,703716.6250985228,
51,52517.720577558335,1221656.2981136402,50250.82312594594,697973.584967547,
52,52473.13892820634,1323618.452179445,50216.01610495965,708402.5862847163,
53,52659.1911379353,1286887.9085261389,50196.129365863875,717157.2850925417,
54,52506.04728357911,1440379.8121362228,50134.88031661644,645023.1848735946,
55,52455.15245784041,1080581.249928682,50114.77211032215,651818.0626553977,
56,52489.142981580655,1555317.7226149123,50053.16400079862,648948.9850198941,
57,52298.787663938936,1164250.9130627986,50029.42584038714,659616.1536012104,
58,52532.04590250564,1148761.2087441133,49993.238800744555,637631.7480631071,
59,52278.91831518244,1366620.2134630936,49947.49781986563,668036.4947651043,
60,52360.12116845341,974262.701116584,49925.16444929459,690769.113021245,
61,52112.19302954594,1001201.6206593318,49893.33261601314,695949.1552075818,
62,51978.21421218009,790008.9936719656,49874.29533465213,729440.1338768213,
63,52109.832004020594,1420574.692220809,49857.93323519462,710304.2399409153,
64,52078.24062144644,1128131.8394222432,49830.66275204992,727397.2809572667,
65,51911.5457435873,1368246.9279695984,49788.51593846129,738724.1092740773,
66,52035.139648019605,1343802.8863785432,49760.4558453363,755363.579722947,
67,52130.70949142203,1321258.1679266337,49753.26826506284,760231.3181077924,
68,51868.63084816993,941335.1969644218,49733.10774260072,779466.2181098721,
69,51898.42228936185,1250692.171144805,49721.10865851954,799057.3124112622,
70,51786.494078812815,1441523.448471866,49703.833429392005,810875.2645698006,
71,51763.38191592044,932921.0481479474,49673.616508714025,822011.2828603319,
72,51733.890062705876,1050239.7924326595,49664.333043980885,824213.2741869799,
73,51859.74457283549,1637598.074896953,49627.957166839915,841316.0769008538,
74,51814.915563592745,1101083.948364427,49609.00509073031,855216.6786663795,
75,51819.560248472924,1433584.583722858,49572.221083694705,849947.4228227437,
76,51755.46774414022,1831371.715722963,49559.86169280821,871463.5835767898,
77,51816.05288607479,1539403.925643508,49531.446546083695,881191.8537587837,
78,51633.71219586625,904729.990434004,49490.016840299286,832342.7620649671,
79,51657.54233594944,1177642.4905296217,49479.323851133486,833263.166686753,
80,51720.82645936298,1317547.8340219876,49453.489641213935,855439.293158741,
81,51559.14649654818,2572501.165079135,49429.15638730842,875643.6052027899,
82,51596.614709548354,1036948.7518623079,49409.45424691886,887292.3014179894,
83,51442.9557742515,992562.723428476,49390.715571500485,893000.4890678009,
84,51468.49168688847,1009585.8361905837,49365.700372299645,912672.9394402127,
85,51717.81203798455,1331118.7944002594,49337.884535174395,891350.344478675,
86,51572.22097012055,1227605.7698366703,49321.06574952535,899599.2246316589,
87,51475.61374916997,1434144.8612700836,49310.24807946503,897287.1098124442,
88,51467.50158834136,1382688.8025989612,49293.95810003539,890670.269923203,
89,51349.24240857979,1104132.88117657,49284.95056312409,857651.7446754196,
90,51263.1409580334,1300572.2496691544,49271.817118946965,851391.7944025552,
91,51291.60744372673,1360768.7621618176,49254.75412904733,818650.0000453874,
92,51334.342264277155,1302904.3534012842,49236.623625645436,853884.5793170513,
93,51294.761634777955,1350358.082971716,49216.064087851715,859951.1608432045,
94,51430.637752260845,1984409.5486575854,49200.42973513498,885702.7748363866,
95,51312.379370238545,1670409.364613521,49177.580832514024,869066.8776342797,
96,51162.04800393855,1037439.4940923317,49161.46252989592,879845.9616174174,
97,51238.48278056493,1743217.3245827325,49145.872776711665,867115.3909154496,
98,51150.5902569626,1511035.3116831332,49135.0169725769,879087.1211552151,
99,51160.9086007064,1317455.8349865295,49128.065779131335,882228.5626142982,
