0,76310.56987157692,3214.7541352785006,71186.70320505883,0.0,
1,73926.82491759284,224093.2860096983,65341.53696731575,3030380.5660293465,
2,69501.14028490761,885708.9066898929,59844.549535373415,3442830.780770525,
3,64445.876639983915,1696350.0230028722,55474.51504612677,2516785.535153449,
4,60078.19319153807,1505311.9791754447,51969.93190332914,4267628.30653585,
5,56628.175927419645,2067693.5617454743,49004.94571863741,4178071.2304410436,
6,53610.978634089435,3576245.393324953,46452.013867081274,4651440.0550697325,
7,51202.893541774625,3572515.635972129,44511.36638240713,3622509.837283577,
8,48967.14828461622,3657173.550550659,42553.4645314998,4417750.985981309,
9,47012.94129248502,3684036.4147494794,41083.6667802064,4407468.856576844,
10,45603.14243810867,3883236.49907945,39814.803127010164,4077226.277555222,
11,44260.93500596538,3932040.2639643787,38578.5861403543,4033832.366746746,
12,42971.45505784529,3552338.61207567,37556.474063564005,4391594.615934858,
13,41848.89835846117,3854950.4556473475,36645.927496201955,4651390.528566046,
14,40951.169824159166,4849361.200654327,35753.21336379715,5478206.78637648,
15,40044.71155135853,5389522.859861255,34909.47670958855,5855662.703820957,
16,39144.440120742714,5257324.39658341,34131.97758854844,5890007.209857721,
17,38406.252188426646,6186414.705673198,33379.513657123156,6419754.811532033,
18,37644.56008731435,5431998.845100984,32722.14067571207,6478502.7654258525,
19,36910.908999751635,6169033.167781917,32129.749647797198,7336829.941107198,
20,36167.00052810796,5914337.244775123,31493.37718013382,7958956.280814238,
21,35713.31708840426,6817974.621158487,30750.615730670426,8505324.676440442,
22,35001.051935577234,7128776.944472531,30293.51677216541,7687375.652125526,
23,34322.75082559757,8532925.496154016,29739.85927538525,7818807.548956122,
24,33801.082908122844,8331495.632320393,29269.415392880666,8110245.582388071,
25,33403.84651691259,8938271.961582229,28784.711664744333,7765524.247577099,
26,32932.53282579931,9866453.158615341,28350.68467128265,7533673.242703457,
27,32421.225779627406,7847704.328102682,27968.009529595485,8227985.398553128,
28,31850.88989898121,7247843.367625148,27525.03706220167,7756827.983714008,
29,31573.411366791945,7864889.621301391,27162.03824404587,7990184.9354462195,
30,31054.995672657016,8234335.782188368,26883.320776649754,8148466.987422588,
31,30726.679378825786,8220661.443062269,26545.715382879498,7224676.24348224,
32,30292.62798590092,8575598.340865962,26263.072033226155,6893558.444760598,
33,30071.66437881109,7436547.32864058,26012.593260237136,7010232.2010488985,
34,29761.180609307066,7635509.655418388,25775.898689073994,7262054.43001712,
35,29444.298626006446,6366165.39456838,25541.316853287248,7307257.736480858,
36,29232.341569044893,6797064.844910228,25335.016710682776,7140495.692477321,
37,29032.66973417645,8753974.592932409,25130.697449391773,6706025.490637965,
38,28770.064148586083,8185382.211948756,24927.965895650283,6976847.09449231,
39,28383.30389979487,7302822.764545633,24748.66168709026,6806620.101611621,
40,28416.119336204025,7840716.440893776,24551.549968387004,6500828.241768269,
41,28085.792912758054,8309030.192443951,24378.046593584524,6845684.41438809,
42,27921.1279710246,9840273.080398438,24193.77963924834,6639237.935335997,
43,27707.40903116257,7162021.686799672,24041.28538786843,6661990.209879123,
44,27495.03622150985,8034602.465923676,23895.032523587473,6485195.173316279,
45,27424.84591361532,8747725.296018427,23764.008067012262,6731894.176848946,
46,27086.20109963465,7456160.160573242,23645.531158553516,6699082.280470426,
47,27026.89504051307,7329251.981217836,23515.72480755644,6636250.501239255,
48,26856.820301358443,6598336.97262018,23372.10306181732,6636346.097748964,
49,26886.51998917013,8051756.083406251,23264.567326740373,6155460.963391541,
